,DATE,Profil,Région,Total énergie soutirée (Wh),Nb points soutirage
14529,2024-02-23,PRO4,Hauts-de-France,100236061.0,106464
14530,2024-02-23,PRO5,Centre-Val de Loire,422638266.0,1257886
14531,2024-02-23,PRO5,Hauts-de-France,1139515111.0,2063520
14532,2024-02-23,RES1 (+ RES1WE),Centre-Val de Loire,3229494061.0,22271374
14533,2024-02-23,RES1 (+ RES1WE),Hauts-de-France,8750976488.0,58021674
14534,2024-02-23,RES11 (+ RES11WE),Centre-Val de Loire,3445185055.0,7108846
14535,2024-02-23,RES11 (+ RES11WE),Hauts-de-France,4409559617.0,9365066
14536,2024-02-23,RES2 (+ RES5),Centre-Val de Loire,16097883109.0,29051298
14537,2024-02-23,RES2 (+ RES5),Hauts-de-France,26199939349.0,56933000
14538,2024-02-23,RES2WE,Centre-Val de Loire,303632075.0,565964
14539,2024-02-23,RES2WE,Hauts-de-France,597552557.0,1311764
14540,2024-02-23,RES3,Centre-Val de Loire,646693799.0,1401340
14541,2024-02-23,RES3,Hauts-de-France,1041564325.0,2376470
14542,2024-02-23,RES4,Centre-Val de Loire,384934430.0,889190
14543,2024-02-23,RES4,Hauts-de-France,563935599.0,1192212
14544,2024-02-24,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,78649402.0,42048
14545,2024-02-24,ENT3 (+ ENT4 + ENT5),Hauts-de-France,90382474.0,39648
14546,2024-02-24,PRO1 (+ PRO1WE),Centre-Val de Loire,2197692750.0,4909754
14547,2024-02-24,PRO1 (+ PRO1WE),Hauts-de-France,4373517606.0,9247720
14548,2024-02-24,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1769065856.0,1890092
14549,2024-02-24,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,3357957621.0,3630902
14550,2024-02-24,PRO3,Centre-Val de Loire,57512218.0,55584
14551,2024-02-24,PRO3,Hauts-de-France,82115258.0,66432
14552,2024-02-24,PRO4,Centre-Val de Loire,62075015.0,101376
14553,2024-02-24,PRO4,Hauts-de-France,98991639.0,106464
14554,2024-02-24,PRO5,Centre-Val de Loire,420353008.0,1257838
14555,2024-02-24,PRO5,Hauts-de-France,1135467892.0,2063520
14556,2024-02-24,RES1 (+ RES1WE),Centre-Val de Loire,3434398695.0,22267932
14557,2024-02-24,RES1 (+ RES1WE),Hauts-de-France,9222898959.0,58018060
14558,2024-02-24,RES11 (+ RES11WE),Centre-Val de Loire,3672595516.0,7108808
14559,2024-02-24,RES11 (+ RES11WE),Hauts-de-France,4608083015.0,9364570
14560,2024-02-24,RES2 (+ RES5),Centre-Val de Loire,17161476934.0,29050522
14561,2024-02-24,RES2 (+ RES5),Hauts-de-France,27422631900.0,56929964
14562,2024-02-24,RES2WE,Centre-Val de Loire,331714285.0,565872
14563,2024-02-24,RES2WE,Hauts-de-France,650500465.0,1312228
14564,2024-02-24,RES3,Centre-Val de Loire,686910836.0,1404250
14565,2024-02-24,RES3,Hauts-de-France,1084100508.0,2380738
14566,2024-02-24,RES4,Centre-Val de Loire,413048756.0,888960
14567,2024-02-24,RES4,Hauts-de-France,594795121.0,1191936
14568,2024-02-25,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,76622420.0,42048
14569,2024-02-25,ENT3 (+ ENT4 + ENT5),Hauts-de-France,89563822.0,39648
14570,2024-02-25,PRO1 (+ PRO1WE),Centre-Val de Loire,1893390710.0,4909270
14571,2024-02-25,PRO1 (+ PRO1WE),Hauts-de-France,3777043479.0,9246504
14572,2024-02-25,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1595593374.0,1890000
14573,2024-02-25,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,3055959977.0,3630682
14574,2024-02-25,PRO3,Centre-Val de Loire,52011555.0,55584
14575,2024-02-25,PRO3,Hauts-de-France,75468646.0,66432
14576,2024-02-25,PRO4,Centre-Val de Loire,59149004.0,101376
14577,2024-02-25,PRO4,Hauts-de-France,91497968.0,106464
14578,2024-02-25,PRO5,Centre-Val de Loire,413238691.0,1257796
14579,2024-02-25,PRO5,Hauts-de-France,1124368734.0,2063534
14580,2024-02-25,RES1 (+ RES1WE),Centre-Val de Loire,3479429889.0,22266022
14581,2024-02-25,RES1 (+ RES1WE),Hauts-de-France,9447700282.0,58014446
14582,2024-02-25,RES11 (+ RES11WE),Centre-Val de Loire,3515126825.0,7109044
14583,2024-02-25,RES11 (+ RES11WE),Hauts-de-France,4514849149.0,9364894
14584,2024-02-25,RES2 (+ RES5),Centre-Val de Loire,16726931546.0,29048570
14585,2024-02-25,RES2 (+ RES5),Hauts-de-France,27387339596.0,56926900
14586,2024-02-25,RES2WE,Centre-Val de Loire,322404090.0,565878
14587,2024-02-25,RES2WE,Hauts-de-France,646002519.0,1312316
14588,2024-02-25,RES3,Centre-Val de Loire,714114577.0,1405638
14589,2024-02-25,RES3,Hauts-de-France,1166656545.0,2382684
14590,2024-02-25,RES4,Centre-Val de Loire,405475802.0,888960
14591,2024-02-25,RES4,Hauts-de-France,598505065.0,1191932
14592,2024-02-26,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,79604606.0,42048
14593,2024-02-26,ENT3 (+ ENT4 + ENT5),Hauts-de-France,98488800.0,39648
14594,2024-02-26,PRO1 (+ PRO1WE),Centre-Val de Loire,2259438503.0,4909786
14595,2024-02-26,PRO1 (+ PRO1WE),Hauts-de-France,5011049232.0,9248132
14596,2024-02-26,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1700941377.0,1890004
14597,2024-02-26,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,3505944401.0,3630896
14598,2024-02-26,PRO3,Centre-Val de Loire,52044666.0,55584
14599,2024-02-26,PRO3,Hauts-de-France,78814686.0,66432
14600,2024-02-26,PRO4,Centre-Val de Loire,46125138.0,101376
14601,2024-02-26,PRO4,Hauts-de-France,76874063.0,106464
14602,2024-02-26,PRO5,Centre-Val de Loire,411940058.0,1257918
14603,2024-02-26,PRO5,Hauts-de-France,1117388837.0,2063902
14604,2024-02-26,RES1 (+ RES1WE),Centre-Val de Loire,3193109448.0,22266484
14605,2024-02-26,RES1 (+ RES1WE),Hauts-de-France,9127711408.0,58018014
14606,2024-02-26,RES11 (+ RES11WE),Centre-Val de Loire,3162131064.0,7110272
14607,2024-02-26,RES11 (+ RES11WE),Hauts-de-France,4538712387.0,9367100
14608,2024-02-26,RES2 (+ RES5),Centre-Val de Loire,15166393593.0,29049076
14609,2024-02-26,RES2 (+ RES5),Hauts-de-France,27614688910.0,56930130
14610,2024-02-26,RES2WE,Centre-Val de Loire,260259347.0,566018
14611,2024-02-26,RES2WE,Hauts-de-France,575366515.0,1312206
14612,2024-02-26,RES3,Centre-Val de Loire,610534541.0,1407018
14613,2024-02-26,RES3,Hauts-de-France,1091793865.0,2384312
14614,2024-02-26,RES4,Centre-Val de Loire,232857872.0,888938
14615,2024-02-26,RES4,Hauts-de-France,321391939.0,1191814
14616,2024-02-27,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,82863648.0,42048
14617,2024-02-27,ENT3 (+ ENT4 + ENT5),Hauts-de-France,96221716.0,39646
14618,2024-02-27,PRO1 (+ PRO1WE),Centre-Val de Loire,2506106013.0,4910026
14619,2024-02-27,PRO1 (+ PRO1WE),Hauts-de-France,5014224041.0,9247584
14620,2024-02-27,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1853958304.0,1890088
14621,2024-02-27,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,3508395940.0,3630522
14622,2024-02-27,PRO3,Centre-Val de Loire,52028639.0,55584
14623,2024-02-27,PRO3,Hauts-de-France,76574323.0,66430
14624,2024-02-27,PRO4,Centre-Val de Loire,49691527.0,101376
14625,2024-02-27,PRO4,Hauts-de-France,77496032.0,106464
14626,2024-02-27,PRO5,Centre-Val de Loire,409860453.0,1258608
14627,2024-02-27,PRO5,Hauts-de-France,1106486574.0,2064958
14628,2024-02-27,RES1 (+ RES1WE),Centre-Val de Loire,3246761636.0,22265474
14629,2024-02-27,RES1 (+ RES1WE),Hauts-de-France,8739116684.0,58016458
14630,2024-02-27,RES11 (+ RES11WE),Centre-Val de Loire,3424659710.0,7111024
14631,2024-02-27,RES11 (+ RES11WE),Hauts-de-France,4345798810.0,9368196
14632,2024-02-27,RES2 (+ RES5),Centre-Val de Loire,16375475604.0,29046889
14633,2024-02-27,RES2 (+ RES5),Hauts-de-France,26517568593.0,56926074
14634,2024-02-27,RES2WE,Centre-Val de Loire,296287216.0,566054
14635,2024-02-27,RES2WE,Hauts-de-France,581140090.0,1311766
14636,2024-02-27,RES3,Centre-Val de Loire,515990545.0,1410304
14637,2024-02-27,RES3,Hauts-de-France,807500944.0,2390190
14638,2024-02-27,RES4,Centre-Val de Loire,267374843.0,888422
14639,2024-02-27,RES4,Hauts-de-France,361109049.0,1191200
14640,2024-02-28,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,81282382.0,42048
14641,2024-02-28,ENT3 (+ ENT4 + ENT5),Hauts-de-France,94554574.0,39598
14642,2024-02-28,PRO1 (+ PRO1WE),Centre-Val de Loire,2421800508.0,4910242
14643,2024-02-28,PRO1 (+ PRO1WE),Hauts-de-France,4916468387.0,9249790
14644,2024-02-28,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1812823216.0,1889886
14645,2024-02-28,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,3441863458.0,3630374
14646,2024-02-28,PRO3,Centre-Val de Loire,49880020.0,55584
14647,2024-02-28,PRO3,Hauts-de-France,75456848.0,66382
14648,2024-02-28,PRO4,Centre-Val de Loire,49006958.0,101376
14649,2024-02-28,PRO4,Hauts-de-France,76699168.0,106460
14650,2024-02-28,PRO5,Centre-Val de Loire,405472297.0,1258606
14651,2024-02-28,PRO5,Hauts-de-France,1099452638.0,2064912
14652,2024-02-28,RES1 (+ RES1WE),Centre-Val de Loire,3220890562.0,22265596
14653,2024-02-28,RES1 (+ RES1WE),Hauts-de-France,8747429786.0,58015568
14654,2024-02-28,RES11 (+ RES11WE),Centre-Val de Loire,3442112555.0,7111382
14655,2024-02-28,RES11 (+ RES11WE),Hauts-de-France,4326576546.0,9370160
14656,2024-02-28,RES2 (+ RES5),Centre-Val de Loire,16309471340.0,29045188
14657,2024-02-28,RES2 (+ RES5),Hauts-de-France,26325556005.0,56924800
14658,2024-02-28,RES2WE,Centre-Val de Loire,296689806.0,565812
14659,2024-02-28,RES2WE,Hauts-de-France,580701326.0,1311144
14660,2024-02-28,RES3,Centre-Val de Loire,504285043.0,1413016
14661,2024-02-28,RES3,Hauts-de-France,775409331.0,2394412
14662,2024-02-28,RES4,Centre-Val de Loire,274688189.0,888180
14663,2024-02-28,RES4,Hauts-de-France,359703549.0,1190820
14664,2024-02-29,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,78369894.0,42050
14665,2024-02-29,ENT3 (+ ENT4 + ENT5),Hauts-de-France,90404818.0,39552
14666,2024-02-29,PRO1 (+ PRO1WE),Centre-Val de Loire,2299980812.0,4909834
14667,2024-02-29,PRO1 (+ PRO1WE),Hauts-de-France,4760657541.0,9249216
14668,2024-02-29,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1748261897.0,1889464
14669,2024-02-29,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,3358620567.0,3630458
14670,2024-02-29,PRO3,Centre-Val de Loire,53488476.0,55584
14671,2024-02-29,PRO3,Hauts-de-France,79986961.0,66336
14672,2024-02-29,PRO4,Centre-Val de Loire,60531430.0,101368
14673,2024-02-29,PRO4,Hauts-de-France,93019249.0,106366
14674,2024-02-29,PRO5,Centre-Val de Loire,404583668.0,1258566
14675,2024-02-29,PRO5,Hauts-de-France,1095429323.0,2064918
14676,2024-02-29,RES1 (+ RES1WE),Centre-Val de Loire,3108724491.0,22267258
14677,2024-02-29,RES1 (+ RES1WE),Hauts-de-France,8503125541.0,58014856
14678,2024-02-29,RES11 (+ RES11WE),Centre-Val de Loire,3094190744.0,7111146
14679,2024-02-29,RES11 (+ RES11WE),Hauts-de-France,3947969307.0,9370940
14680,2024-02-29,RES2 (+ RES5),Centre-Val de Loire,14797373343.0,29042834
14681,2024-02-29,RES2 (+ RES5),Hauts-de-France,24268720933.0,56920738
14682,2024-02-29,RES2WE,Centre-Val de Loire,267130445.0,565536
14683,2024-02-29,RES2WE,Hauts-de-France,536466172.0,1310556
14684,2024-02-29,RES3,Centre-Val de Loire,569027241.0,1416376
14685,2024-02-29,RES3,Hauts-de-France,918781088.0,2399934
14686,2024-02-29,RES4,Centre-Val de Loire,393757868.0,887900
14687,2024-02-29,RES4,Hauts-de-France,573880178.0,1190522
14688,2024-03-01,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,78619686.0,42096
14689,2024-03-01,ENT3 (+ ENT4 + ENT5),Hauts-de-France,90811862.0,39552
14690,2024-03-01,PRO1 (+ PRO1WE),Centre-Val de Loire,2343821284.0,4907800
14691,2024-03-01,PRO1 (+ PRO1WE),Hauts-de-France,4854764176.0,9236970
14692,2024-03-01,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1788898499.0,1889262
14693,2024-03-01,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,3469196549.0,3637648
14694,2024-03-01,PRO3,Centre-Val de Loire,55271048.0,55584
14695,2024-03-01,PRO3,Hauts-de-France,83561916.0,66336
14696,2024-03-01,PRO4,Centre-Val de Loire,59242600.0,101182
14697,2024-03-01,PRO4,Hauts-de-France,95138220.0,106320
14698,2024-03-01,PRO5,Centre-Val de Loire,407662857.0,1258700
14699,2024-03-01,PRO5,Hauts-de-France,1102118044.0,2065058
14700,2024-03-01,RES1 (+ RES1WE),Centre-Val de Loire,3175215397.0,22264978
14701,2024-03-01,RES1 (+ RES1WE),Hauts-de-France,8677550624.0,58006314
14702,2024-03-01,RES11 (+ RES11WE),Centre-Val de Loire,3266845091.0,7110992
14703,2024-03-01,RES11 (+ RES11WE),Hauts-de-France,4213900348.0,9371876
14704,2024-03-01,RES2 (+ RES5),Centre-Val de Loire,15433710364.0,29037198
14705,2024-03-01,RES2 (+ RES5),Hauts-de-France,25443385021.0,56913366
14706,2024-03-01,RES2WE,Centre-Val de Loire,290443872.0,565524
14707,2024-03-01,RES2WE,Hauts-de-France,579713898.0,1309710
14708,2024-03-01,RES3,Centre-Val de Loire,651876209.0,1421832
14709,2024-03-01,RES3,Hauts-de-France,1067663141.0,2410830
14710,2024-03-01,RES4,Centre-Val de Loire,366567198.0,887796
14711,2024-03-01,RES4,Hauts-de-France,544307962.0,1190006
14712,2024-03-02,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,76230744.0,42096
14713,2024-03-02,ENT3 (+ ENT4 + ENT5),Hauts-de-France,90193738.0,39552
14714,2024-03-02,PRO1 (+ PRO1WE),Centre-Val de Loire,2112027279.0,4906494
14715,2024-03-02,PRO1 (+ PRO1WE),Hauts-de-France,4288335516.0,9234594
14716,2024-03-02,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1691832904.0,1888846
14717,2024-03-02,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,3286941217.0,3636894
14718,2024-03-02,PRO3,Centre-Val de Loire,54051626.0,55584
14719,2024-03-02,PRO3,Hauts-de-France,80433827.0,66336
14720,2024-03-02,PRO4,Centre-Val de Loire,59230078.0,101136
14721,2024-03-02,PRO4,Hauts-de-France,95112754.0,106320
14722,2024-03-02,PRO5,Centre-Val de Loire,405887381.0,1258608
14723,2024-03-02,PRO5,Hauts-de-France,1099657866.0,2065102
14724,2024-03-02,RES1 (+ RES1WE),Centre-Val de Loire,3300554531.0,22257944
14725,2024-03-02,RES1 (+ RES1WE),Hauts-de-France,9025846655.0,57991600
14726,2024-03-02,RES11 (+ RES11WE),Centre-Val de Loire,3377727459.0,7110596
14727,2024-03-02,RES11 (+ RES11WE),Hauts-de-France,4389273160.0,9370108
14728,2024-03-02,RES2 (+ RES5),Centre-Val de Loire,15973181859.0,29033394
14729,2024-03-02,RES2 (+ RES5),Hauts-de-France,26555137433.0,56903582
14730,2024-03-02,RES2WE,Centre-Val de Loire,307244374.0,565252
14731,2024-03-02,RES2WE,Hauts-de-France,629248718.0,1309292
14732,2024-03-02,RES3,Centre-Val de Loire,694716115.0,1424634
14733,2024-03-02,RES3,Hauts-de-France,1137170979.0,2417116
14734,2024-03-02,RES4,Centre-Val de Loire,384197955.0,887520
14735,2024-03-02,RES4,Hauts-de-France,575403569.0,1189776
14736,2024-03-03,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,76311610.0,42096
14737,2024-03-03,ENT3 (+ ENT4 + ENT5),Hauts-de-France,91718242.0,39552
14738,2024-03-03,PRO1 (+ PRO1WE),Centre-Val de Loire,1872018559.0,4906128
14739,2024-03-03,PRO1 (+ PRO1WE),Hauts-de-France,3753317119.0,9234006
14740,2024-03-03,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1564808377.0,1888808
14741,2024-03-03,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,3037574073.0,3636492
14742,2024-03-03,PRO3,Centre-Val de Loire,49459210.0,55584
14743,2024-03-03,PRO3,Hauts-de-France,73008241.0,66336
14744,2024-03-03,PRO4,Centre-Val de Loire,57528631.0,101136
14745,2024-03-03,PRO4,Hauts-de-France,89905581.0,106320
14746,2024-03-03,PRO5,Centre-Val de Loire,397505320.0,1258610
14747,2024-03-03,PRO5,Hauts-de-France,1085921334.0,2065054
14748,2024-03-03,RES1 (+ RES1WE),Centre-Val de Loire,3352186994.0,22255990
14749,2024-03-03,RES1 (+ RES1WE),Hauts-de-France,9263261648.0,57986616
14750,2024-03-03,RES11 (+ RES11WE),Centre-Val de Loire,3404901615.0,7110014
14751,2024-03-03,RES11 (+ RES11WE),Hauts-de-France,4361673131.0,9369676
14752,2024-03-03,RES2 (+ RES5),Centre-Val de Loire,16122862756.0,29031389
14753,2024-03-03,RES2 (+ RES5),Hauts-de-France,26535585026.0,56900932
14754,2024-03-03,RES2WE,Centre-Val de Loire,310683488.0,565344
14755,2024-03-03,RES2WE,Hauts-de-France,623559312.0,1309196
14756,2024-03-03,RES3,Centre-Val de Loire,701830346.0,1425626
14757,2024-03-03,RES3,Hauts-de-France,1151556851.0,2418958
14758,2024-03-03,RES4,Centre-Val de Loire,390045408.0,887514
14759,2024-03-03,RES4,Hauts-de-France,577976016.0,1189774
14760,2024-03-04,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,80999842.0,42094
14761,2024-03-04,ENT3 (+ ENT4 + ENT5),Hauts-de-France,91090044.0,39552
14762,2024-03-04,PRO1 (+ PRO1WE),Centre-Val de Loire,2282963328.0,4907264
14763,2024-03-04,PRO1 (+ PRO1WE),Hauts-de-France,4589835473.0,9236420
14764,2024-03-04,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1720669220.0,1888982
14765,2024-03-04,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,3246922937.0,3636800
14766,2024-03-04,PRO3,Centre-Val de Loire,48428051.0,55584
14767,2024-03-04,PRO3,Hauts-de-France,71750611.0,66336
14768,2024-03-04,PRO4,Centre-Val de Loire,45354411.0,101134
14769,2024-03-04,PRO4,Hauts-de-France,66745487.0,106316
14770,2024-03-04,PRO5,Centre-Val de Loire,395208223.0,1258656
14771,2024-03-04,PRO5,Hauts-de-France,1073590936.0,2065010
14772,2024-03-04,RES1 (+ RES1WE),Centre-Val de Loire,3210705162.0,22257530
14773,2024-03-04,RES1 (+ RES1WE),Hauts-de-France,8652305437.0,57990250
14774,2024-03-04,RES11 (+ RES11WE),Centre-Val de Loire,3415057528.0,7111468
14775,2024-03-04,RES11 (+ RES11WE),Hauts-de-France,4128573571.0,9370372
14776,2024-03-04,RES2 (+ RES5),Centre-Val de Loire,16208157706.0,29034273
14777,2024-03-04,RES2 (+ RES5),Hauts-de-France,25250858497.0,56905702
14778,2024-03-04,RES2WE,Centre-Val de Loire,280990938.0,565342
14779,2024-03-04,RES2WE,Hauts-de-France,517699724.0,1309084
14780,2024-03-04,RES3,Centre-Val de Loire,524681960.0,1426350
14781,2024-03-04,RES3,Hauts-de-France,798472500.0,2421340
14782,2024-03-04,RES4,Centre-Val de Loire,237715257.0,887368
14783,2024-03-04,RES4,Hauts-de-France,308443558.0,1189712
14784,2024-03-05,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,78698856.0,42048
14785,2024-03-05,ENT3 (+ ENT4 + ENT5),Hauts-de-France,93831026.0,39552
14786,2024-03-05,PRO1 (+ PRO1WE),Centre-Val de Loire,2312073722.0,4908016
14787,2024-03-05,PRO1 (+ PRO1WE),Hauts-de-France,4795945332.0,9237974
14788,2024-03-05,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1744950944.0,1888744
14789,2024-03-05,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,3355794748.0,3637540
14790,2024-03-05,PRO3,Centre-Val de Loire,49592883.0,55582
14791,2024-03-05,PRO3,Hauts-de-France,74623968.0,66334
14792,2024-03-05,PRO4,Centre-Val de Loire,46104519.0,101088
14793,2024-03-05,PRO4,Hauts-de-France,68178720.0,106222
14794,2024-03-05,PRO5,Centre-Val de Loire,392363701.0,1258656
14795,2024-03-05,PRO5,Hauts-de-France,1069789212.0,2065054
14796,2024-03-05,RES1 (+ RES1WE),Centre-Val de Loire,3079685244.0,22255760
14797,2024-03-05,RES1 (+ RES1WE),Hauts-de-France,8491761137.0,57984802
14798,2024-03-05,RES11 (+ RES11WE),Centre-Val de Loire,3135474666.0,7112134
14799,2024-03-05,RES11 (+ RES11WE),Hauts-de-France,4030586879.0,9371586
14800,2024-03-05,RES2 (+ RES5),Centre-Val de Loire,15027428694.0,29033894
14801,2024-03-05,RES2 (+ RES5),Hauts-de-France,24659890873.0,56905698
14802,2024-03-05,RES2WE,Centre-Val de Loire,272705142.0,565294
14803,2024-03-05,RES2WE,Hauts-de-France,538743012.0,1308598
14804,2024-03-05,RES3,Centre-Val de Loire,476175245.0,1429362
14805,2024-03-05,RES3,Hauts-de-France,749382076.0,2426624
14806,2024-03-05,RES4,Centre-Val de Loire,253313925.0,887176
14807,2024-03-05,RES4,Hauts-de-France,339927930.0,1189328
14808,2024-03-06,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,80942944.0,42048
14809,2024-03-06,ENT3 (+ ENT4 + ENT5),Hauts-de-France,95140718.0,39552
14810,2024-03-06,PRO1 (+ PRO1WE),Centre-Val de Loire,2313173442.0,4908378
14811,2024-03-06,PRO1 (+ PRO1WE),Hauts-de-France,4627624413.0,9237764
14812,2024-03-06,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1753071466.0,1888576
14813,2024-03-06,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,3284420881.0,3637610
14814,2024-03-06,PRO3,Centre-Val de Loire,51023907.0,55536
14815,2024-03-06,PRO3,Hauts-de-France,74820673.0,66288
14816,2024-03-06,PRO4,Centre-Val de Loire,46810888.0,101086
14817,2024-03-06,PRO4,Hauts-de-France,68684686.0,106176
14818,2024-03-06,PRO5,Centre-Val de Loire,390236730.0,1258658
14819,2024-03-06,PRO5,Hauts-de-France,1062008834.0,2065006
14820,2024-03-06,RES1 (+ RES1WE),Centre-Val de Loire,3098488094.0,22252024
14821,2024-03-06,RES1 (+ RES1WE),Hauts-de-France,8378611779.0,57980982
14822,2024-03-06,RES11 (+ RES11WE),Centre-Val de Loire,3215739647.0,7112684
14823,2024-03-06,RES11 (+ RES11WE),Hauts-de-France,3943851475.0,9372048
14824,2024-03-06,RES2 (+ RES5),Centre-Val de Loire,15301691177.0,29032509
14825,2024-03-06,RES2 (+ RES5),Hauts-de-France,24050561547.0,56902980
14826,2024-03-06,RES2WE,Centre-Val de Loire,279293473.0,565244
14827,2024-03-06,RES2WE,Hauts-de-France,527423435.0,1307980
14828,2024-03-06,RES3,Centre-Val de Loire,488820671.0,1432094
14829,2024-03-06,RES3,Hauts-de-France,748717875.0,2431996
14830,2024-03-06,RES4,Centre-Val de Loire,256811133.0,886984
14831,2024-03-06,RES4,Hauts-de-France,340843768.0,1188946
14832,2024-03-07,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,78725700.0,42050
14833,2024-03-07,ENT3 (+ ENT4 + ENT5),Hauts-de-France,89261334.0,39552
14834,2024-03-07,PRO1 (+ PRO1WE),Centre-Val de Loire,2263467709.0,4908304
14835,2024-03-07,PRO1 (+ PRO1WE),Hauts-de-France,4611437246.0,9238358
14836,2024-03-07,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1738598795.0,1888952
14837,2024-03-07,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,3292797311.0,3637098
14838,2024-03-07,PRO3,Centre-Val de Loire,54607894.0,55534
14839,2024-03-07,PRO3,Hauts-de-France,79965156.0,66288
14840,2024-03-07,PRO4,Centre-Val de Loire,46260366.0,101040
14841,2024-03-07,PRO4,Hauts-de-France,69057970.0,106174
14842,2024-03-07,PRO5,Centre-Val de Loire,387210868.0,1258708
14843,2024-03-07,PRO5,Hauts-de-France,1057214579.0,2064960
14844,2024-03-07,RES1 (+ RES1WE),Centre-Val de Loire,3046338301.0,22250778
14845,2024-03-07,RES1 (+ RES1WE),Hauts-de-France,8304413248.0,57976784
14846,2024-03-07,RES11 (+ RES11WE),Centre-Val de Loire,3149760947.0,7113688
14847,2024-03-07,RES11 (+ RES11WE),Hauts-de-France,3939585407.0,9373176
14848,2024-03-07,RES2 (+ RES5),Centre-Val de Loire,14912323225.0,29030373
14849,2024-03-07,RES2 (+ RES5),Hauts-de-France,23928425551.0,56901384
14850,2024-03-07,RES2WE,Centre-Val de Loire,272789314.0,565150
14851,2024-03-07,RES2WE,Hauts-de-France,527723619.0,1307512
14852,2024-03-07,RES3,Centre-Val de Loire,580203622.0,1434734
14853,2024-03-07,RES3,Hauts-de-France,924646960.0,2437262
14854,2024-03-07,RES4,Centre-Val de Loire,257664927.0,886790
14855,2024-03-07,RES4,Hauts-de-France,345059854.0,1188616
14856,2024-03-08,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,77058360.0,42096
14857,2024-03-08,ENT3 (+ ENT4 + ENT5),Hauts-de-France,87365176.0,39552
14858,2024-03-08,PRO1 (+ PRO1WE),Centre-Val de Loire,2220392076.0,4909772
14859,2024-03-08,PRO1 (+ PRO1WE),Hauts-de-France,4538866922.0,9241364
14860,2024-03-08,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1732200714.0,1889130
14861,2024-03-08,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,3285525269.0,3636950
14862,2024-03-08,PRO3,Centre-Val de Loire,54994535.0,55488
14863,2024-03-08,PRO3,Hauts-de-France,80165889.0,66288
14864,2024-03-08,PRO4,Centre-Val de Loire,60795196.0,101040
14865,2024-03-08,PRO4,Hauts-de-France,93589285.0,106128
14866,2024-03-08,PRO5,Centre-Val de Loire,388742871.0,1258802
14867,2024-03-08,PRO5,Hauts-de-France,1058149809.0,2064960
14868,2024-03-08,RES1 (+ RES1WE),Centre-Val de Loire,3067749390.0,22251570
14869,2024-03-08,RES1 (+ RES1WE),Hauts-de-France,8333906186.0,57978400
14870,2024-03-08,RES11 (+ RES11WE),Centre-Val de Loire,3107288766.0,7113486
14871,2024-03-08,RES11 (+ RES11WE),Hauts-de-France,3922635700.0,9373696
14872,2024-03-08,RES2 (+ RES5),Centre-Val de Loire,14643595212.0,29033001
14873,2024-03-08,RES2 (+ RES5),Hauts-de-France,23687870084.0,56903754
14874,2024-03-08,RES2WE,Centre-Val de Loire,277475692.0,565090
14875,2024-03-08,RES2WE,Hauts-de-France,537615058.0,1307322
14876,2024-03-08,RES3,Centre-Val de Loire,595569037.0,1437420
